FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2021-02-25,ED,MAD,E2Y00,8.256896968820361E-4,0.01
2021-02-25,EX,MAD,E2Y00,9.627348473311117E-16,0.01
2021-02-25,I0,MAD,E2Y00,9.0520284804832E-15,0.01
2021-02-25,I1,MAD,E2Y00,3.410921854368152E-14,0.01
2021-02-25,I2,MAD,E2Y00,3.2594119898068095E-14,0.01
2021-02-25,I3,MAD,E2Y00,2.7432678487867107E-13,0.01
2021-02-25,ND,MAD,E2Y00,0.04670330081608712,0.01
2021-02-25,RE,MAD,E2Y00,0.9220522078694616,0.01
2021-02-25,SU,MAD,E2Y00,0.02073317154752135,0.01
2021-02-25,ED,MAD,E2Y30,8.260631644100799E-4,0.01
2021-02-25,EX,MAD,E2Y30,1.3251729941307455E-15,0.01
2021-02-25,I0,MAD,E2Y30,1.2458362614381874E-14,0.01
2021-02-25,I1,MAD,E2Y30,4.686250512844882E-14,0.01
2021-02-25,I2,MAD,E2Y30,4.461092245162146E-14,0.01
2021-02-25,I3,MAD,E2Y30,3.3697395193435236E-13,0.01
2021-02-25,ND,MAD,E2Y30,0.056655450510445224,0.01
2021-02-25,RE,MAD,E2Y30,0.9223161533996292,0.01
2021-02-25,SU,MAD,E2Y30,0.020458021421257556,0.01
2021-02-25,ED,MAD,E2Y60,8.263942077867507E-4,0.01
2021-02-25,EX,MAD,E2Y60,1.7952474870274615E-15,0.01
2021-02-25,I0,MAD,E2Y60,1.6864731364997377E-14,0.01
2021-02-25,I1,MAD,E2Y60,6.324224453650731E-14,0.01
2021-02-25,I2,MAD,E2Y60,5.990611018730337E-14,0.01
2021-02-25,I3,MAD,E2Y60,4.171576884022676E-13,0.01
2021-02-25,ND,MAD,E2Y60,0.06671742316382438,0.01
2021-02-25,RE,MAD,E2Y60,0.9225399766786223,0.01
2021-02-25,SU,MAD,E2Y60,0.020224485055815998,0.01
2021-02-25,ED,ALT,E1Y00,7.750476308179696E-4,0.01
2021-02-25,EX,ALT,E1Y00,3.870943474041207E-14,0.01
2021-02-25,I0,ALT,E1Y00,3.539740552695888E-13,0.01
2021-02-25,I1,ALT,E1Y00,1.2430366495636616E-12,0.01
2021-02-25,I2,ALT,E1Y00,1.0929057254205644E-12,0.01
2021-02-25,I3,ALT,E1Y00,5.944009635692357E-12,0.01
2021-02-25,ND,ALT,E1Y00,0.01969865298145659,0.01
2021-02-25,RE,ALT,E1Y00,0.8666170607997397,0.01
2021-02-25,SU,ALT,E1Y00,0.07857424461914762,0.01
2021-02-25,ED,ALT,E1Y30,8.367252870501103E-4,0.01
2021-02-25,EX,ALT,E1Y30,3.493551063586303E-15,0.01
2021-02-25,I0,ALT,E1Y30,3.199590269558389E-14,0.01
2021-02-25,I1,ALT,E1Y30,1.1277668366784727E-13,0.01
2021-02-25,I2,ALT,E1Y30,9.959291805464732E-14,0.01
2021-02-25,I3,ALT,E1Y30,7.117656483204542E-13,0.01
2021-02-25,ND,ALT,E1Y30,0.02861362848251546,0.01
2021-02-25,RE,ALT,E1Y30,0.9351516540809987,0.01
2021-02-25,SU,ALT,E1Y30,0.007065508406707799,0.01
2021-02-25,ED,ALT,E1Y60,8.411916279651864E-4,0.01
2021-02-25,EX,ALT,E1Y60,1.0086294283652373E-15,0.01
2021-02-25,I0,ALT,E1Y60,9.240218767065133E-15,0.01
2021-02-25,I1,ALT,E1Y60,3.259419801508456E-14,0.01
2021-02-25,I2,ALT,E1Y60,2.881234170415989E-14,0.01
2021-02-25,I3,ALT,E1Y60,2.3660732447275163E-13,0.01
2021-02-25,ND,ALT,E1Y60,0.03779780887102144,0.01
2021-02-25,RE,ALT,E1Y60,0.9398213198344938,0.01
2021-02-25,SU,ALT,E1Y60,0.002193196767067832,0.01
2021-02-25,ED,ALT,E2Y00,8.416502683549493E-4,0.01
2021-02-25,EX,ALT,E2Y00,8.918442455596045E-16,0.01
2021-02-25,I0,ALT,E2Y00,8.171395154381967E-15,0.01
2021-02-25,I1,ALT,E2Y00,2.8833924706119893E-14,0.01
2021-02-25,I2,ALT,E2Y00,2.5497287727297267E-14,0.01
2021-02-25,I3,ALT,E2Y00,1.773721666566245E-13,0.01
2021-02-25,ND,ALT,E2Y00,0.047169368535462386,0.01
2021-02-25,RE,ALT,E2Y00,0.9400687060729809,0.01
