FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED,,,,,,,,,,,,,,,,,,,
30/03/2020,I3,BOG,BOG,3.43E-06,0.01,,30/03/2020,I3,BOG,UNI,0.00393193,0,,,,,,,,,,,,
30/03/2020,ND,BOG,BOG,0,0.01,,30/03/2020,ND,BOG,UNI,0.000749333,0,,,,,,,,,,,,
30/03/2020,RE,BOG,BOG,1.18E-04,0.01,,30/03/2020,RE,BOG,UNI,0.002765552,0,,,,,,,,,,,,
30/03/2020,SU,BOG,BOG,0.999666431,0.01,,30/03/2020,SU,BOG,UNI,0.993768388,0,,,,,,,,,,,,
31/03/2020,ED,BOG,BOG,1.85E-08,0.01,,31/03/2020,ED,BOG,UNI,1.41039E-05,0,,,,,,,,,,,,
31/03/2020,EX,BOG,BOG,2.12E-05,0.01,,31/03/2020,EX,BOG,UNI,0.002026254,0,,,,,,,,,,,,
31/03/2020,I0,BOG,BOG,9.17E-05,0.01,,31/03/2020,I0,BOG,UNI,0.005392795,0,,,,,,,,,,,,
31/03/2020,I1,BOG,BOG,8.89E-05,0.01,,31/03/2020,I1,BOG,UNI,0.005394957,0,,,,,,,,,,,,
31/03/2020,I2,BOG,BOG,1.77E-05,0.01,,31/03/2020,I2,BOG,UNI,0.005377035,0,,,,,,,,,,,,
31/03/2020,I3,BOG,BOG,3.87E-06,0.01,,31/03/2020,I3,BOG,UNI,0.005401359,0,,,,,,,,,,,,
31/03/2020,ND,BOG,BOG,0,0.01,,31/03/2020,ND,BOG,UNI,0.000799159,0,,,,,,,,,,,,
31/03/2020,RE,BOG,BOG,1.30E-04,0.01,,31/03/2020,RE,BOG,UNI,0.003822672,0,,,,,,,,,,,,
31/03/2020,SU,BOG,BOG,0.999645273,0.01,,31/03/2020,SU,BOG,UNI,0.991692446,0,,,,,,,,,,,,
01/04/2020,ED,BOG,BOG,2.23E-08,0.01,,01/04/2020,ED,BOG,UNI,1.95052E-05,0,,,,,,,,,,,,
01/04/2020,EX,BOG,BOG,2.19E-05,0.01,,01/04/2020,EX,BOG,UNI,0.002773263,0,,,,,,,,,,,,
01/04/2020,I0,BOG,BOG,9.45E-05,0.01,,01/04/2020,I0,BOG,UNI,0.007391427,0,,,,,,,,,,,,
01/04/2020,I1,BOG,BOG,9.21E-05,0.01,,01/04/2020,I1,BOG,UNI,0.007399631,0,,,,,,,,,,,,
01/04/2020,I2,BOG,BOG,1.88E-05,0.01,,01/04/2020,I2,BOG,UNI,0.007380428,0,,,,,,,,,,,,
01/04/2020,I3,BOG,BOG,4.33E-06,0.01,,01/04/2020,I3,BOG,UNI,0.007414109,0,,,,,,,,,,,,
