FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED,,,,,,,,,
27/06/2020,I1,BOG,BOG,0.019666096,0.01,,,,,,,,,
27/06/2020,I2,BOG,BOG,0.012802875,0.01,,,,,,,,,
27/06/2020,I3,BOG,BOG,0.011359316,0.01,,,,,,,,,
27/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
27/06/2020,RE,BOG,BOG,0.828269506,0.01,,,,,,,,,
27/06/2020,SU,BOG,BOG,0.092729554,0.01,,,,,,,,,
28/06/2020,ED,BOG,BOG,5.96E-04,0.01,,,,,,,,,
28/06/2020,EX,BOG,BOG,4.85E-04,0.01,,,,,,,,,
28/06/2020,I0,BOG,BOG,0.004876069,0.01,,,,,,,,,
28/06/2020,I1,BOG,BOG,0.017839481,0.01,,,,,,,,,
28/06/2020,I2,BOG,BOG,0.011836752,0.01,,,,,,,,,
28/06/2020,I3,BOG,BOG,0.010833014,0.01,,,,,,,,,
28/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
28/06/2020,RE,BOG,BOG,0.832110042,0.01,,,,,,,,,
28/06/2020,SU,BOG,BOG,0.092244234,0.01,,,,,,,,,
29/06/2020,ED,BOG,BOG,6.06E-04,0.01,,,,,,,,,
29/06/2020,EX,BOG,BOG,4.38E-04,0.01,,,,,,,,,
29/06/2020,I0,BOG,BOG,0.004382608,0.01,,,,,,,,,
29/06/2020,I1,BOG,BOG,0.016174453,0.01,,,,,,,,,
29/06/2020,I2,BOG,BOG,0.01092983,0.01,,,,,,,,,
29/06/2020,I3,BOG,BOG,0.01031334,0.01,,,,,,,,,
29/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
29/06/2020,RE,BOG,BOG,0.835638796,0.01,,,,,,,,,
29/06/2020,SU,BOG,BOG,0.091806328,0.01,,,,,,,,,
30/06/2020,ED,BOG,BOG,6.17E-04,0.01,,,,,,,,,
30/06/2020,EX,BOG,BOG,3.95E-04,0.01,,,,,,,,,
30/06/2020,I0,BOG,BOG,0.003940785,0.01,,,,,,,,,
30/06/2020,I1,BOG,BOG,0.01465828,0.01,,,,,,,,,
30/06/2020,I2,BOG,BOG,0.010080469,0.01,,,,,,,,,
30/06/2020,I3,BOG,BOG,0.009802448,0.01,,,,,,,,,
30/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
30/06/2020,RE,BOG,BOG,0.838879284,0.01,,,,,,,,,
30/06/2020,SU,BOG,BOG,0.091411058,0.01,,,,,,,,,
01/07/2020,ED,BOG,BOG,6.26E-04,0.01,,,,,,,,,
01/07/2020,EX,BOG,BOG,3.57E-04,0.01,,,,,,,,,
01/07/2020,I0,BOG,BOG,0.003545014,0.01,,,,,,,,,
01/07/2020,I1,BOG,BOG,0.013278938,0.01,,,,,,,,,
01/07/2020,I2,BOG,BOG,0.009286742,0.01,,,,,,,,,
01/07/2020,I3,BOG,BOG,0.009302201,0.01,,,,,,,,,
01/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
01/07/2020,RE,BOG,BOG,0.841853518,0.01,,,,,,,,,
01/07/2020,SU,BOG,BOG,0.091054151,0.01,,,,,,,,,
02/07/2020,ED,BOG,BOG,6.36E-04,0.01,,,,,,,,,
02/07/2020,EX,BOG,BOG,3.22E-04,0.01,,,,,,,,,
02/07/2020,I0,BOG,BOG,0.003190325,0.01,,,,,,,,,
02/07/2020,I1,BOG,BOG,0.012025133,0.01,,,,,,,,,
02/07/2020,I2,BOG,BOG,0.008546506,0.01,,,,,,,,,
02/07/2020,I3,BOG,BOG,0.008814185,0.01,,,,,,,,,
02/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
02/07/2020,RE,BOG,BOG,0.844582062,0.01,,,,,,,,,
02/07/2020,SU,BOG,BOG,0.090731778,0.01,,,,,,,,,
03/07/2020,ED,BOG,BOG,6.45E-04,0.01,,,,,,,,,
03/07/2020,EX,BOG,BOG,2.91E-04,0.01,,,,,,,,,
03/07/2020,I0,BOG,BOG,0.002872298,0.01,,,,,,,,,
03/07/2020,I1,BOG,BOG,0.010886304,0.01,,,,,,,,,
03/07/2020,I2,BOG,BOG,0.007857459,0.01,,,,,,,,,
03/07/2020,I3,BOG,BOG,0.008339722,0.01,,,,,,,,,
03/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
03/07/2020,RE,BOG,BOG,0.847084091,0.01,,,,,,,,,
03/07/2020,SU,BOG,BOG,0.090440509,0.01,,,,,,,,,
04/07/2020,ED,BOG,BOG,6.53E-04,0.01,,,,,,,,,
04/07/2020,EX,BOG,BOG,2.63E-04,0.01,,,,,,,,,
04/07/2020,I0,BOG,BOG,0.002587006,0.01,,,,,,,,,
04/07/2020,I1,BOG,BOG,0.009852614,0.01,,,,,,,,,
04/07/2020,I2,BOG,BOG,0.007217192,0.01,,,,,,,,,
04/07/2020,I3,BOG,BOG,0.007879896,0.01,,,,,,,,,
04/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
04/07/2020,RE,BOG,BOG,0.849377449,0.01,,,,,,,,,
04/07/2020,SU,BOG,BOG,0.090177268,0.01,,,,,,,,,
05/07/2020,ED,BOG,BOG,6.61E-04,0.01,,,,,,,,,
05/07/2020,EX,BOG,BOG,2.38E-04,0.01,,,,,,,,,
05/07/2020,I0,BOG,BOG,0.002330953,0.01,,,,,,,,,
05/07/2020,I1,BOG,BOG,0.008914932,0.01,,,,,,,,,
05/07/2020,I2,BOG,BOG,0.006623233,0.01,,,,,,,,,
05/07/2020,I3,BOG,BOG,0.007435565,0.01,,,,,,,,,
05/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
05/07/2020,RE,BOG,BOG,0.85147872,0.01,,,,,,,,,
05/07/2020,SU,BOG,BOG,0.089939292,0.01,,,,,,,,,
06/07/2020,ED,BOG,BOG,6.68E-04,0.01,,,,,,,,,
06/07/2020,EX,BOG,BOG,2.15E-04,0.01,,,,,,,,,
06/07/2020,I0,BOG,BOG,0.002101033,0.01,,,,,,,,,
06/07/2020,I1,BOG,BOG,0.008064809,0.01,,,,,,,,,
06/07/2020,I2,BOG,BOG,0.006073082,0.01,,,,,,,,,
06/07/2020,I3,BOG,BOG,0.007007385,0.01,,,,,,,,,
06/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
06/07/2020,RE,BOG,BOG,0.853403292,0.01,,,,,,,,,
06/07/2020,SU,BOG,BOG,0.089724102,0.01,,,,,,,,,
07/07/2020,ED,BOG,BOG,6.75E-04,0.01,,,,,,,,,
07/07/2020,EX,BOG,BOG,1.95E-04,0.01,,,,,,,,,
07/07/2020,I0,BOG,BOG,0.001894479,0.01,,,,,,,,,
07/07/2020,I1,BOG,BOG,0.007294449,0.01,,,,,,,,,
07/07/2020,I2,BOG,BOG,0.005564244,0.01,,,,,,,,,
07/07/2020,I3,BOG,BOG,0.006595826,0.01,,,,,,,,,
07/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
07/07/2020,RE,BOG,BOG,0.855165424,0.01,,,,,,,,,
07/07/2020,SU,BOG,BOG,0.08952947,0.01,,,,,,,,,
08/07/2020,ED,BOG,BOG,6.82E-04,0.01,,,,,,,,,
08/07/2020,EX,BOG,BOG,1.76E-04,0.01,,,,,,,,,
08/07/2020,I0,BOG,BOG,0.001708829,0.01,,,,,,,,,
08/07/2020,I1,BOG,BOG,0.006596673,0.01,,,,,,,,,
08/07/2020,I2,BOG,BOG,0.005094254,0.01,,,,,,,,,
08/07/2020,I3,BOG,BOG,0.006201195,0.01,,,,,,,,,
08/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
08/07/2020,RE,BOG,BOG,0.856778312,0.01,,,,,,,,,
08/07/2020,SU,BOG,BOG,0.08935339,0.01,,,,,,,,,
09/07/2020,ED,BOG,BOG,6.88E-04,0.01,,,,,,,,,
09/07/2020,EX,BOG,BOG,1.59E-04,0.01,,,,,,,,,
09/07/2020,I0,BOG,BOG,0.001541893,0.01,,,,,,,,,
09/07/2020,I1,BOG,BOG,0.00596489,0.01,,,,,,,,,
09/07/2020,I2,BOG,BOG,0.004660696,0.01,,,,,,,,,
09/07/2020,I3,BOG,BOG,0.005823646,0.01,,,,,,,,,
09/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
09/07/2020,RE,BOG,BOG,0.858254157,0.01,,,,,,,,,
09/07/2020,SU,BOG,BOG,0.08919406,0.01,,,,,,,,,
10/07/2020,ED,BOG,BOG,6.94E-04,0.01,,,,,,,,,
10/07/2020,EX,BOG,BOG,1.44E-04,0.01,,,,,,,,,
10/07/2020,I0,BOG,BOG,0.001391716,0.01,,,,,,,,,
10/07/2020,I1,BOG,BOG,0.005393056,0.01,,,,,,,,,
10/07/2020,I2,BOG,BOG,0.004261223,0.01,,,,,,,,,
10/07/2020,I3,BOG,BOG,0.005463209,0.01,,,,,,,,,
10/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
10/07/2020,RE,BOG,BOG,0.859604227,0.01,,,,,,,,,
10/07/2020,SU,BOG,BOG,0.089049857,0.01,,,,,,,,,
11/07/2020,ED,BOG,BOG,6.99E-04,0.01,,,,,,,,,
11/07/2020,EX,BOG,BOG,1.31E-04,0.01,,,,,,,,,
11/07/2020,I0,BOG,BOG,0.001256558,0.01,,,,,,,,,
11/07/2020,I1,BOG,BOG,0.004875638,0.01,,,,,,,,,
11/07/2020,I2,BOG,BOG,0.003893566,0.01,,,,,,,,,
11/07/2020,I3,BOG,BOG,0.005119793,0.01,,,,,,,,,
11/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
11/07/2020,RE,BOG,BOG,0.860838918,0.01,,,,,,,,,
11/07/2020,SU,BOG,BOG,0.088919318,0.01,,,,,,,,,
12/07/2020,ED,BOG,BOG,7.04E-04,0.01,,,,,,,,,
12/07/2020,EX,BOG,BOG,1.18E-04,0.01,,,,,,,,,
12/07/2020,I0,BOG,BOG,0.001134865,0.01,,,,,,,,,
12/07/2020,I1,BOG,BOG,0.004407583,0.01,,,,,,,,,
12/07/2020,I2,BOG,BOG,0.003555546,0.01,,,,,,,,,
12/07/2020,I3,BOG,BOG,0.004793212,0.01,,,,,,,,,
12/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
12/07/2020,RE,BOG,BOG,0.861967815,0.01,,,,,,,,,
12/07/2020,SU,BOG,BOG,0.088801128,0.01,,,,,,,,,
13/07/2020,ED,BOG,BOG,7.09E-04,0.01,,,,,,,,,
13/07/2020,EX,BOG,BOG,1.07E-04,0.01,,,,,,,,,
13/07/2020,I0,BOG,BOG,0.001025252,0.01,,,,,,,,,
13/07/2020,I1,BOG,BOG,0.003984279,0.01,,,,,,,,,
13/07/2020,I2,BOG,BOG,0.00324508,0.01,,,,,,,,,
13/07/2020,I3,BOG,BOG,0.004483194,0.01,,,,,,,,,
13/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
13/07/2020,RE,BOG,BOG,0.862999746,0.01,,,,,,,,,
13/07/2020,SU,BOG,BOG,0.088694099,0.01,,,,,,,,,
14/07/2020,ED,BOG,BOG,7.14E-04,0.01,,,,,,,,,
14/07/2020,EX,BOG,BOG,9.69E-05,0.01,,,,,,,,,
14/07/2020,I0,BOG,BOG,9.26E-04,0.01,,,,,,,,,
14/07/2020,I1,BOG,BOG,0.003601523,0.01,,,,,,,,,
14/07/2020,I2,BOG,BOG,0.002960187,0.01,,,,,,,,,
14/07/2020,I3,BOG,BOG,0.004189395,0.01,,,,,,,,,
14/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
14/07/2020,RE,BOG,BOG,0.863942836,0.01,,,,,,,,,
14/07/2020,SU,BOG,BOG,0.08859716,0.01,,,,,,,,,
15/07/2020,ED,BOG,BOG,7.18E-04,0.01,,,,,,,,,
15/07/2020,EX,BOG,BOG,8.78E-05,0.01,,,,,,,,,
15/07/2020,I0,BOG,BOG,8.37E-04,0.01,,,,,,,,,
15/07/2020,I1,BOG,BOG,0.003255489,0.01,,,,,,,,,
15/07/2020,I2,BOG,BOG,0.002698986,0.01,,,,,,,,,
15/07/2020,I3,BOG,BOG,0.00391141,0.01,,,,,,,,,
15/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
15/07/2020,RE,BOG,BOG,0.86480456,0.01,,,,,,,,,
15/07/2020,SU,BOG,BOG,0.088509346,0.01,,,,,,,,,
16/07/2020,ED,BOG,BOG,7.22E-04,0.01,,,,,,,,,
16/07/2020,EX,BOG,BOG,7.96E-05,0.01,,,,,,,,,
16/07/2020,I0,BOG,BOG,7.57E-04,0.01,,,,,,,,,
16/07/2020,I1,BOG,BOG,0.002942699,0.01,,,,,,,,,
16/07/2020,I2,BOG,BOG,0.002459703,0.01,,,,,,,,,
16/07/2020,I3,BOG,BOG,0.003648785,0.01,,,,,,,,,
16/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
16/07/2020,RE,BOG,BOG,0.865591789,0.01,,,,,,,,,
16/07/2020,SU,BOG,BOG,0.088429786,0.01,,,,,,,,,
17/07/2020,ED,BOG,BOG,7.25E-04,0.01,,,,,,,,,
17/07/2020,EX,BOG,BOG,7.21E-05,0.01,,,,,,,,,
17/07/2020,I0,BOG,BOG,6.85E-04,0.01,,,,,,,,,
17/07/2020,I1,BOG,BOG,0.002659992,0.01,,,,,,,,,
17/07/2020,I2,BOG,BOG,0.002240667,0.01,,,,,,,,,
17/07/2020,I3,BOG,BOG,0.00340103,0.01,,,,,,,,,
17/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
17/07/2020,RE,BOG,BOG,0.866310833,0.01,,,,,,,,,
17/07/2020,SU,BOG,BOG,0.088357692,0.01,,,,,,,,,
18/07/2020,ED,BOG,BOG,7.29E-04,0.01,,,,,,,,,
18/07/2020,EX,BOG,BOG,6.53E-05,0.01,,,,,,,,,
18/07/2020,I0,BOG,BOG,6.19E-04,0.01,,,,,,,,,
18/07/2020,I1,BOG,BOG,0.002404499,0.01,,,,,,,,,
18/07/2020,I2,BOG,BOG,0.00204031,0.01,,,,,,,,,
18/07/2020,I3,BOG,BOG,0.00316762,0.01,,,,,,,,,
18/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
18/07/2020,RE,BOG,BOG,0.86696749,0.01,,,,,,,,,
18/07/2020,SU,BOG,BOG,0.088292356,0.01,,,,,,,,,
19/07/2020,ED,BOG,BOG,7.32E-04,0.01,,,,,,,,,
19/07/2020,EX,BOG,BOG,5.92E-05,0.01,,,,,,,,,
19/07/2020,I0,BOG,BOG,5.60E-04,0.01,,,,,,,,,
19/07/2020,I1,BOG,BOG,0.002173616,0.01,,,,,,,,,
19/07/2020,I2,BOG,BOG,0.001857163,0.01,,,,,,,,,
19/07/2020,I3,BOG,BOG,0.002948011,0.01,,,,,,,,,
19/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
19/07/2020,RE,BOG,BOG,0.867567076,0.01,,,,,,,,,
19/07/2020,SU,BOG,BOG,0.088233134,0.01,,,,,,,,,
20/07/2020,ED,BOG,BOG,7.35E-04,0.01,,,,,,,,,
20/07/2020,EX,BOG,BOG,5.37E-05,0.01,,,,,,,,,
20/07/2020,I0,BOG,BOG,5.07E-04,0.01,,,,,,,,,
20/07/2020,I1,BOG,BOG,0.001964986,0.01,,,,,,,,,
20/07/2020,I2,BOG,BOG,0.001689854,0.01,,,,,,,,,
20/07/2020,I3,BOG,BOG,0.002741641,0.01,,,,,,,,,
20/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
20/07/2020,RE,BOG,BOG,0.868114471,0.01,,,,,,,,,
20/07/2020,SU,BOG,BOG,0.088179449,0.01,,,,,,,,,
21/07/2020,ED,BOG,BOG,7.38E-04,0.01,,,,,,,,,
21/07/2020,EX,BOG,BOG,4.87E-05,0.01,,,,,,,,,
21/07/2020,I0,BOG,BOG,4.59E-04,0.01,,,,,,,,,
21/07/2020,I1,BOG,BOG,0.001776469,0.01,,,,,,,,,
21/07/2020,I2,BOG,BOG,0.001537106,0.01,,,,,,,,,
21/07/2020,I3,BOG,BOG,0.002547943,0.01,,,,,,,,,
21/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
21/07/2020,RE,BOG,BOG,0.868614148,0.01,,,,,,,,,
21/07/2020,SU,BOG,BOG,0.088130776,0.01,,,,,,,,,
22/07/2020,ED,BOG,BOG,7.40E-04,0.01,,,,,,,,,
22/07/2020,EX,BOG,BOG,4.41E-05,0.01,,,,,,,,,
22/07/2020,I0,BOG,BOG,4.16E-04,0.01,,,,,,,,,
22/07/2020,I1,BOG,BOG,0.001606131,0.01,,,,,,,,,
22/07/2020,I2,BOG,BOG,0.001397728,0.01,,,,,,,,,
22/07/2020,I3,BOG,BOG,0.00236634,0.01,,,,,,,,,
22/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
22/07/2020,RE,BOG,BOG,0.869070207,0.01,,,,,,,,,
22/07/2020,SU,BOG,BOG,0.088086642,0.01,,,,,,,,,
23/07/2020,ED,BOG,BOG,7.43E-04,0.01,,,,,,,,,
23/07/2020,EX,BOG,BOG,4.00E-05,0.01,,,,,,,,,
23/07/2020,I0,BOG,BOG,3.76E-04,0.01,,,,,,,,,
23/07/2020,I1,BOG,BOG,0.00145222,0.01,,,,,,,,,
23/07/2020,I2,BOG,BOG,0.001270619,0.01,,,,,,,,,
23/07/2020,I3,BOG,BOG,0.002196261,0.01,,,,,,,,,
23/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
23/07/2020,RE,BOG,BOG,0.869486403,0.01,,,,,,,,,
23/07/2020,SU,BOG,BOG,0.088046619,0.01,,,,,,,,,
24/07/2020,ED,BOG,BOG,7.45E-04,0.01,,,,,,,,,
24/07/2020,EX,BOG,BOG,3.63E-05,0.01,,,,,,,,,
24/07/2020,I0,BOG,BOG,3.41E-04,0.01,,,,,,,,,
24/07/2020,I1,BOG,BOG,0.001313149,0.01,,,,,,,,,
24/07/2020,I2,BOG,BOG,0.001154755,0.01,,,,,,,,,
24/07/2020,I3,BOG,BOG,0.002037138,0.01,,,,,,,,,
24/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
24/07/2020,RE,BOG,BOG,0.869866177,0.01,,,,,,,,,
24/07/2020,SU,BOG,BOG,0.088010319,0.01,,,,,,,,,
25/07/2020,ED,BOG,BOG,7.47E-04,0.01,,,,,,,,,
25/07/2020,EX,BOG,BOG,3.29E-05,0.01,,,,,,,,,
25/07/2020,I0,BOG,BOG,3.09E-04,0.01,,,,,,,,,
25/07/2020,I1,BOG,BOG,0.001187487,0.01,,,,,,,,,
25/07/2020,I2,BOG,BOG,0.00104919,0.01,,,,,,,,,
25/07/2020,I3,BOG,BOG,0.00188841,0.01,,,,,,,,,
25/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
25/07/2020,RE,BOG,BOG,0.870212676,0.01,,,,,,,,,
25/07/2020,SU,BOG,BOG,0.087977393,0.01,,,,,,,,,
26/07/2020,ED,BOG,BOG,7.49E-04,0.01,,,,,,,,,
26/07/2020,EX,BOG,BOG,2.99E-05,0.01,,,,,,,,,
26/07/2020,I0,BOG,BOG,2.80E-04,0.01,,,,,,,,,
26/07/2020,I1,BOG,BOG,0.001073937,0.01,,,,,,,,,
26/07/2020,I2,BOG,BOG,9.53E-04,0.01,,,,,,,,,
26/07/2020,I3,BOG,BOG,0.001749528,0.01,,,,,,,,,
26/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
26/07/2020,RE,BOG,BOG,0.870528785,0.01,,,,,,,,,
26/07/2020,SU,BOG,BOG,0.087947524,0.01,,,,,,,,,
27/07/2020,ED,BOG,BOG,7.51E-04,0.01,,,,,,,,,
27/07/2020,EX,BOG,BOG,2.71E-05,0.01,,,,,,,,,
27/07/2020,I0,BOG,BOG,2.53E-04,0.01,,,,,,,,,
27/07/2020,I1,BOG,BOG,9.71E-04,0.01,,,,,,,,,
27/07/2020,I2,BOG,BOG,8.66E-04,0.01,,,,,,,,,
27/07/2020,I3,BOG,BOG,0.001619956,0.01,,,,,,,,,
27/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
27/07/2020,RE,BOG,BOG,0.870817139,0.01,,,,,,,,,
27/07/2020,SU,BOG,BOG,0.087920425,0.01,,,,,,,,,
28/07/2020,ED,BOG,BOG,7.52E-04,0.01,,,,,,,,,
28/07/2020,EX,BOG,BOG,2.46E-05,0.01,,,,,,,,,
28/07/2020,I0,BOG,BOG,2.30E-04,0.01,,,,,,,,,
28/07/2020,I1,BOG,BOG,8.79E-04,0.01,,,,,,,,,
28/07/2020,I2,BOG,BOG,7.86E-04,0.01,,,,,,,,,
28/07/2020,I3,BOG,BOG,0.001499174,0.01,,,,,,,,,
28/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
28/07/2020,RE,BOG,BOG,0.871080152,0.01,,,,,,,,,
28/07/2020,SU,BOG,BOG,0.087895838,0.01,,,,,,,,,
29/07/2020,ED,BOG,BOG,7.54E-04,0.01,,,,,,,,,
29/07/2020,EX,BOG,BOG,2.23E-05,0.01,,,,,,,,,
29/07/2020,I0,BOG,BOG,2.08E-04,0.01,,,,,,,,,
29/07/2020,I1,BOG,BOG,7.95E-04,0.01,,,,,,,,,
29/07/2020,I2,BOG,BOG,7.13E-04,0.01,,,,,,,,,
29/07/2020,I3,BOG,BOG,0.001386678,0.01,,,,,,,,,
29/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
29/07/2020,RE,BOG,BOG,0.871320029,0.01,,,,,,,,,
29/07/2020,SU,BOG,BOG,0.087873526,0.01,,,,,,,,,
30/07/2020,ED,BOG,BOG,7.55E-04,0.01,,,,,,,,,
30/07/2020,EX,BOG,BOG,2.02E-05,0.01,,,,,,,,,
30/07/2020,I0,BOG,BOG,1.89E-04,0.01,,,,,,,,,
30/07/2020,I1,BOG,BOG,7.19E-04,0.01,,,,,,,,,
30/07/2020,I2,BOG,BOG,6.48E-04,0.01,,,,,,,,,
30/07/2020,I3,BOG,BOG,0.001281982,0.01,,,,,,,,,
30/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
30/07/2020,RE,BOG,BOG,0.871538787,0.01,,,,,,,,,
30/07/2020,SU,BOG,BOG,0.087853278,0.01,,,,,,,,,
31/07/2020,ED,BOG,BOG,7.56E-04,0.01,,,,,,,,,
31/07/2020,EX,BOG,BOG,1.84E-05,0.01,,,,,,,,,
31/07/2020,I0,BOG,BOG,1.71E-04,0.01,,,,,,,,,
31/07/2020,I1,BOG,BOG,6.51E-04,0.01,,,,,,,,,
31/07/2020,I2,BOG,BOG,5.88E-04,0.01,,,,,,,,,
31/07/2020,I3,BOG,BOG,0.001184619,0.01,,,,,,,,,
31/07/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
31/07/2020,RE,BOG,BOG,0.87173827,0.01,,,,,,,,,
31/07/2020,SU,BOG,BOG,0.0878349,0.01,,,,,,,,,
01/08/2020,ED,BOG,BOG,7.57E-04,0.01,,,,,,,,,
01/08/2020,EX,BOG,BOG,1.67E-05,0.01,,,,,,,,,
01/08/2020,I0,BOG,BOG,1.55E-04,0.01,,,,,,,,,
01/08/2020,I1,BOG,BOG,5.89E-04,0.01,,,,,,,,,
01/08/2020,I2,BOG,BOG,5.33E-04,0.01,,,,,,,,,
01/08/2020,I3,BOG,BOG,0.00109414,0.01,,,,,,,,,
01/08/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
01/08/2020,RE,BOG,BOG,0.871920163,0.01,,,,,,,,,
01/08/2020,SU,BOG,BOG,0.08781822,0.01,,,,,,,,,
02/08/2020,ED,BOG,BOG,7.59E-04,0.01,,,,,,,,,
02/08/2020,EX,BOG,BOG,1.51E-05,0.01,,,,,,,,,
02/08/2020,I0,BOG,BOG,1.41E-04,0.01,,,,,,,,,
02/08/2020,I1,BOG,BOG,5.33E-04,0.01,,,,,,,,,
02/08/2020,I2,BOG,BOG,4.84E-04,0.01,,,,,,,,,
02/08/2020,I3,BOG,BOG,0.001010117,0.01,,,,,,,,,
02/08/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
02/08/2020,RE,BOG,BOG,0.872086004,0.01,,,,,,,,,
02/08/2020,SU,BOG,BOG,0.087803078,0.01,,,,,,,,,
03/08/2020,ED,BOG,BOG,7.60E-04,0.01,,,,,,,,,
03/08/2020,EX,BOG,BOG,1.37E-05,0.01,,,,,,,,,
03/08/2020,I0,BOG,BOG,1.28E-04,0.01,,,,,,,,,
03/08/2020,I1,BOG,BOG,4.82E-04,0.01,,,,,,,,,
03/08/2020,I2,BOG,BOG,4.39E-04,0.01,,,,,,,,,
03/08/2020,I3,BOG,BOG,9.32E-04,0.01,,,,,,,,,
03/08/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
03/08/2020,RE,BOG,BOG,0.872237202,0.01,,,,,,,,,
03/08/2020,SU,BOG,BOG,0.087789332,0.01,,,,,,,,,
04/08/2020,ED,BOG,BOG,7.61E-04,0.01,,,,,,,,,
04/08/2020,EX,BOG,BOG,1.25E-05,0.01,,,,,,,,,
04/08/2020,I0,BOG,BOG,1.16E-04,0.01,,,,,,,,,
04/08/2020,I1,BOG,BOG,4.36E-04,0.01,,,,,,,,,
04/08/2020,I2,BOG,BOG,3.98E-04,0.01,,,,,,,,,
04/08/2020,I3,BOG,BOG,8.60E-04,0.01,,,,,,,,,
04/08/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
04/08/2020,RE,BOG,BOG,0.872375039,0.01,,,,,,,,,
04/08/2020,SU,BOG,BOG,0.087776851,0.01,,,,,,,,,
05/08/2020,ED,BOG,BOG,7.61E-04,0.01,,,,,,,,,
05/08/2020,EX,BOG,BOG,1.13E-05,0.01,,,,,,,,,
05/08/2020,I0,BOG,BOG,1.05E-04,0.01,,,,,,,,,
05/08/2020,I1,BOG,BOG,3.95E-04,0.01,,,,,,,,,
05/08/2020,I2,BOG,BOG,3.61E-04,0.01,,,,,,,,,
05/08/2020,I3,BOG,BOG,7.93E-04,0.01,,,,,,,,,
05/08/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
05/08/2020,RE,BOG,BOG,0.872500689,0.01,,,,,,,,,
05/08/2020,SU,BOG,BOG,0.087765519,0.01,,,,,,,,,
06/08/2020,ED,BOG,BOG,7.62E-04,0.01,,,,,,,,,
06/08/2020,EX,BOG,BOG,1.03E-05,0.01,,,,,,,,,
06/08/2020,I0,BOG,BOG,9.52E-05,0.01,,,,,,,,,
06/08/2020,I1,BOG,BOG,3.58E-04,0.01,,,,,,,,,
06/08/2020,I2,BOG,BOG,3.27E-04,0.01,,,,,,,,,
06/08/2020,I3,BOG,BOG,7.31E-04,0.01,,,,,,,,,
06/08/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
06/08/2020,RE,BOG,BOG,0.872615223,0.01,,,,,,,,,
06/08/2020,SU,BOG,BOG,0.087755229,0.01,,,,,,,,,
07/08/2020,ED,BOG,BOG,7.63E-04,0.01,,,,,,,,,
07/08/2020,EX,BOG,BOG,9.34E-06,0.01,,,,,,,,,
07/08/2020,I0,BOG,BOG,8.64E-05,0.01,,,,,,,,,
07/08/2020,I1,BOG,BOG,3.24E-04,0.01,,,,,,,,,
07/08/2020,I2,BOG,BOG,2.97E-04,0.01,,,,,,,,,
07/08/2020,I3,BOG,BOG,6.73E-04,0.01,,,,,,,,,
07/08/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
07/08/2020,RE,BOG,BOG,0.872719618,0.01,,,,,,,,,
07/08/2020,SU,BOG,BOG,0.087745885,0.01,,,,,,,,,
08/08/2020,ED,BOG,BOG,7.64E-04,0.01,,,,,,,,,
08/08/2020,EX,BOG,BOG,8.49E-06,0.01,,,,,,,,,
